Numero,DataOcorrencia,DataFechoOperacional,Natureza,EstadoOcorrencia,Distrito,Concelho,Freguesia,Localidade,Latitude,Longitude,NumeroMeiosTerrestresEnvolvidos,NumeroOperacionaisTerrestresEnvolvidos,NumeroMeiosAereosEnvolvidos,NumeroOperacionaisAereosEnvolvidos,
2018130055300,07/04/2018 14:50:00,07/04/2018 16:35:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Encerrada,PORTO,VILA DO CONDE,Macieira da Maia,MACIEIRA,"41,3435141602471","-8,67494661250843",1,2,0,0,
2018050019430,07/04/2018 06:58:00,07/04/2018 07:57:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,CASTELO BRANCO,COVILHÃ,Covilhã e Canhoso,Covilhã,"40,27714","-7,498188",2,4,0,0,
2018180020184,08/04/2018 17:57:00,08/04/2018 18:04:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Reboque e Desempanagem,Encerrada,VISEU,OLIVEIRA DE FRADES,"Oliveira de Frades, Souto de Lafões e Sejães",OLIVEIRA DE FRADES,"40,7363336291594","-8,18521439219651",1,3,0,0,
2018060016137,08/04/2018 12:19:00,,Riscos Tecnológicos / Acidentes / Despiste,Despacho de 1º Alerta,COIMBRA,PENELA,"São Miguel, Santa Eufémia e Rabaçal",Cerejeiras,"40,037328","-8,34167",1,3,0,0,
2018100021295,08/04/2018 02:40:00,08/04/2018 03:13:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Encerrada,LEIRIA,ALCOBAÇA,Alcobaça e Vestiaria,ALCOBAÇA,"39,549944","-8,970766",1,2,0,0,
2018080015057,09/04/2018 15:08:00,,Riscos Mistos / Incêndios Rurais / Mato,Chegada ao TO,FARO,LOULÉ,"Querença, Tôr e Benafim",QUERENÇA,"37,199835","-7,994519",3,10,0,0,
2018110072782,10/04/2018 19:55:00,10/04/2018 20:45:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,ALENQUER,Alenquer (Santo Estêvão e Triana),Paredes,"39,0479656920153","-9,00984497079305",1,2,0,0,
2018150033448,10/04/2018 10:11:00,10/04/2018 12:35:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,SETÚBAL,ALCOCHETE,Alcochete,ALCOCHETE,"38,7492593029836","-8,96246380571015",1,3,0,0,
2018110073390,11/04/2018 18:10:00,11/04/2018 19:39:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,SINTRA,Casal de Cambra,Casal de Cambra,"38,8028874704025","-9,23129864083504",1,2,0,0,
2018070008686,11/04/2018 11:21:00,11/04/2018 11:55:00,"Riscos Mistos / Comprometimento total ou parcial de segurança, serviços ou estruturas / Queda de Árvore",Encerrada,ÉVORA,ÉVORA,Bacelo e Senhora da Saúde,EN 18,"38,617505","-7,864457",2,4,0,0,
2018110074291,12/04/2018 20:18:00,12/04/2018 22:06:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,LISBOA,LOURES,Moscavide e Portela,PORTELA,"38,78591","-9,114803",2,4,0,0,
2018140022095,12/04/2018 13:54:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,SANTARÉM,TORRES NOVAS,"Torres Novas (São Pedro), Lapas e Ribeira Branca",TORRES NOVAS,"39,4819311187719","-8,55966518321631",1,2,0,0,
2018130057744,12/04/2018 01:48:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,MATOSINHOS,Matosinhos e Leça da Palmeira,MATOSINHOS E LEÇA DA PALMEIRA,"41,1937491389607","-8,69258324881556",1,3,0,0,
2018130058646,13/04/2018 16:30:00,13/04/2018 19:23:41,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Encerrada,PORTO,VILA NOVA DE GAIA,"Sandim, Olival, Lever e Crestuma",CRESTUMA,"41,063535","-8,498367",3,8,0,0,
2018110074588,13/04/2018 10:27:00,13/04/2018 13:10:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,LISBOA,SINTRA,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",SINTRA,"38,805812706358","-9,38789944398556",1,2,0,0,
2018010031176,14/04/2018 19:49:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Em Curso,AVEIRO,ÁGUEDA,Águeda e Borralha,Casarão,"40,5742939073563","-8,41666206661012",1,2,0,0,
2018150034819,14/04/2018 15:10:00,14/04/2018 16:16:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,SETÚBAL,SINES,Sines,SINES,"37,963534","-8,854536",2,4,0,0,
2018130058994,14/04/2018 09:54:00,14/04/2018 10:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,SÃO MAMEDE DE INFESTA E SENHORA DA HORA,"41,18895662","-8,630368839",1,2,0,0,
2018180021620,15/04/2018 20:50:00,,Riscos Tecnológicos / Incêndios em Transportes / Rodoviário,Conclusão,VISEU,CASTRO DAIRE,Castro Daire,AV.25 DE ABRIL,"40,914447","-7,912257",2,4,0,0,
2018030030047,15/04/2018 14:33:00,15/04/2018 15:30:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,BRAGA,ESPOSENDE,Apúlia e Fão,Apulia     ,"41,49454","-8,76808",4,11,0,0,
2018120007931,15/04/2018 05:36:00,,"Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Indústria, Oficina e Armazém",Conclusão,PORTALEGRE,PORTALEGRE,Fortios,FORTIOS,"39,326305","-7,498845",2,8,0,0,
2018130060384,16/04/2018 17:52:00,16/04/2018 19:39:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,SANTO TIRSO,Roriz,RORIZ,"41,3456788238293","-8,38165802691024",1,2,0,0,
2018130061072,17/04/2018 20:37:00,17/04/2018 21:10:00,Riscos Mistos / Incêndios Rurais / Queima,Encerrada,PORTO,SANTO TIRSO,"St.Tirso, Couto (S.Cristina e S.Miguel) e Burgães",Santo Tirso,"41,32431","-8,469797",1,2,0,0,
2018030030653,17/04/2018 15:51:00,17/04/2018 17:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,BRAGA,PÓVOA DE LANHOSO,Taíde,Taíde,"41,5594054178065","-8,23034412662341",1,2,0,0,
2018140023163,17/04/2018 09:23:00,17/04/2018 10:48:00,Operações  e Estados de Alerta / Operações / Exercício ou Simulacro,Encerrada,SANTARÉM,CHAMUSCA,Carregueira,EB1 - Carregueira,"39,412209","-8,364274",1,3,0,0,
2018100023693,18/04/2018 18:39:00,18/04/2018 19:53:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PENICHE,Peniche,"Rua Barbosa do Bucage ""lar""- Ferrel","39,3659976039044","-9,39573865718003",1,2,0,0,
2018180022184,18/04/2018 14:35:00,,Riscos Mistos / Incêndios Rurais / Povoamento Florestal,Em Resolução,VISEU,VISEU,Bodiosa,Silgueiros,"40,711069","-8,011234",1,5,0,0,
2018110078015,18/04/2018 01:02:00,18/04/2018 02:04:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,AMADORA,Águas Livres,Damaia,"38,7480881970284","-9,21550463095348",1,2,0,0,
2018100023921,19/04/2018 17:47:00,19/04/2018 22:59:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,598442","-8,896962",7,14,0,0,
2018010032667,19/04/2018 13:57:00,19/04/2018 14:49:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Reboque e Desempanagem,Encerrada,AVEIRO,MEALHADA,Luso,Luso,"40,3814800684965","-8,37903025870185",1,1,0,0,
2018160014628,20/04/2018 23:45:00,,Riscos Tecnológicos / Incêndios em Transportes / Rodoviário,Despacho de 1º Alerta,VIANA DO CASTELO,CAMINHA,Moledo e Cristelo,Av Santana,"41,84725","-8,855489",1,3,0,0,
2018170010112,20/04/2018 18:02:00,20/04/2018 19:45:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,VILA REAL,CHAVES,Loivos e Póvoa de Agrações,Pereiro,"41,60514","-7,506273",3,10,0,0,
2018100024119,20/04/2018 14:47:00,20/04/2018 15:38:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,NAZARÉ,Nazaré,NAZARÉ,"39,5960831707731","-9,06212656604543",1,2,0,0,
2018150036632,20/04/2018 09:02:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,SETÚBAL,SEIXAL,Amora,Belverde,"38,6138797308902","-9,12886309841698",1,2,0,0,
2018130063522,21/04/2018 18:19:00,21/04/2018 19:43:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,FELGUEIRAS,"Pedreira, Rande e Sernande",SERNANDE,"41,3423044074125","-8,23230096409524",1,3,0,0,
2018150037023,21/04/2018 13:08:00,21/04/2018 15:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,SETÚBAL,ALMADA,Charneca de Caparica e Sobreda,Sobreda,"38,6113649586978","-9,18607750573324",1,2,0,0,
2018010033237,21/04/2018 08:04:00,21/04/2018 08:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,AVEIRO,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo","SANTA MARIA DA FEIRA, TRAVANCA, SANFINS ","40,92549966","-8,555837218",1,2,0,0,
2018110081508,22/04/2018 18:20:00,22/04/2018 19:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,CASCAIS,Carcavelos e Parede,Madorna,"38,6929815112641","-9,34374135099841",1,3,0,0,
2018030032245,22/04/2018 12:54:00,22/04/2018 13:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,BRAGA,VILA NOVA DE FAMALICÃO,"Gondifelos, Cavalões e Outiz", CAVALOES,"41,4153888572205","-8,58218531068501",1,2,0,0,
2018100024468,22/04/2018 07:26:00,22/04/2018 13:00:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,LEIRIA,CALDAS DA RAINHA,Alvorninha,ALVORNINHA,"39,3819294150445","-9,03606536343065",1,2,0,0,
2018180023353,23/04/2018 19:01:00,23/04/2018 20:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,VISEU,NELAS,Canas de Senhorim,CANAS DE SENHORIM,"40,5028975307912","-7,90897158604537",1,2,0,0,
2018130064418,23/04/2018 11:27:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,Santa Marinha,"41,1328434274479","-8,62471421332111",1,2,0,0,
2018180023595,24/04/2018 18:36:00,24/04/2018 22:17:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,VISEU,SÃO PEDRO DO SUL,"São Pedro do Sul, Várzea e Baiões",Degontilha,"40,752547","-8,088128",4,10,0,0,
2018030032825,24/04/2018 10:34:00,,Riscos Mistos / Incêndios Rurais / Mato,Chegada ao TO,BRAGA,AMARES,Barreiros,Barreiros,"41,616633","-8,395694",0,0,0,0,
2018080017540,25/04/2018 19:41:00,25/04/2018 20:16:00,Riscos Mistos / Incêndios Rurais / Mato,Falso Alarme,FARO,OLHÃO,Quelfes,Brancanes,"37,039149","-7,832952",2,7,0,0,
2018160015408,25/04/2018 15:47:00,25/04/2018 17:45:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,VIANA DO CASTELO,CAMINHA,Caminha (Matriz) e Vilarelho,Pavilhão Municipal,"41,867575","-8,839419",1,3,0,0,
2018110083561,25/04/2018 12:13:00,25/04/2018 13:28:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Suicídio/Homicídio na forma tentada,Encerrada,LISBOA,SINTRA,Algueirão-Mem Martins,Mem Martins,"38,786998","-9,345795",2,7,0,0,
2018140024946,25/04/2018 04:29:00,,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Despacho de 1º Alerta,SANTARÉM,BENAVENTE,Samora Correia,SAMORA,"38,939013","-8,874712",2,4,0,0,
2018130066632,26/04/2018 19:18:00,26/04/2018 21:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,TROFA,Bougado (São Martinho e Santiago),BOUGADO (SÃO MARTINHO E SANTIAGO),"41,32953555","-8,558795721",1,3,0,0,
2018010034826,26/04/2018 13:10:00,,Riscos Mistos / Incêndios Rurais / Povoamento Florestal,Despacho de 1º Alerta,AVEIRO,AROUCA,Santa Eulália,BURGO,"40,926264","-8,270847",1,2,0,0,
2018070010137,27/04/2018 20:24:00,27/04/2018 21:10:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,ÉVORA,ESTREMOZ,Estremoz (Santa Maria e Santo André), Estremoz,"38,8414522727372","-7,59115144107536",1,2,0,0,
2018160015825,27/04/2018 16:05:00,27/04/2018 18:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,VIANA DO CASTELO,MONÇÃO,Monção e Troviscoso,BAIRRO ESCOLAS PRIMÁRIAS - MONÇÃO,"42,0706968","-8,46514355",1,2,0,0,
2018010035077,27/04/2018 09:11:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,AVEIRO,MURTOSA,Murtosa,Lar dos Idosos Pardelhas,"40,7361129335623","-8,65416865600243",1,2,0,0,
2018080017979,28/04/2018 18:37:00,28/04/2018 20:18:58,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,FARO,SILVES,Silves,ARM de Pêra ,"37,22081413","-8,433595442",0,0,0,0,
2018120008989,28/04/2018 13:44:00,28/04/2018 18:48:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTALEGRE,SOUSEL,Cano,CANO,"38,9624290532733","-7,76850587748543",1,3,0,0,
2018140025680,28/04/2018 07:01:00,28/04/2018 19:10:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,SANTARÉM,ABRANTES,São Miguel do Rio Torto e Rossio ao Sul do Tejo,ROSSIO AO SUL DO TEJO,"39,443074","-8,1877",5,10,0,0,
2018080018117,29/04/2018 17:44:00,29/04/2018 19:59:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,FARO,ALBUFEIRA,Albufeira e Olhos de Água,ALBUFEIRA,"37,0917268180514","-8,25229226389378",2,7,0,0,
2018070010259,29/04/2018 10:01:00,29/04/2018 17:11:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,ÉVORA,VIANA DO ALENTEJO,Viana do Alentejo,VIANA DO ALENTEJO,"38,3323440806877","-7,99927057150243",3,9,0,0,
2018130068807,30/04/2018 20:49:00,30/04/2018 21:23:00,Riscos Mistos / Incêndios Rurais / Queima,Encerrada,PORTO,SANTO TIRSO,Monte Córdova,Monte Córdova,"41,317841","-8,428603",1,2,0,0,
2018090014465,30/04/2018 08:23:00,30/04/2018 10:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,GUARDA,GUARDA,Famalicão,Famalicão da Serra,"40,437032440141","-7,38181697349895",1,2,0,0,
2018110087750,01/05/2018 17:30:00,01/05/2018 18:28:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,ODIVELAS,Odivelas,ODIVELAS,"38,7934252116658","-9,18281289015313",1,2,0,0,
2018050025369,01/05/2018 12:17:00,01/05/2018 14:25:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,CASTELO BRANCO,PROENÇA-A-NOVA,São Pedro do Esteval,SÃO PEDRO DO ESTEVAL,"39,6355111760719","-7,85819784823124",1,2,0,0,
2018060019945,02/05/2018 22:39:00,,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Habitacional,Despacho de 1º Alerta,COIMBRA,CONDEIXA-A-NOVA,Anobra,alvogadas,"40,153632","-8,521302",1,4,0,0,
2018130069563,02/05/2018 12:00:00,02/05/2018 12:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,MAIA,Moreira,MOREIRA,"41,2457619812038","-8,64492757899739",1,2,0,0,
2018140026936,03/05/2018 19:13:00,03/05/2018 20:20:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,SANTARÉM,ENTRONCAMENTO,Nossa Senhora de Fátima,Entroncamento,"39,477347","-8,470822",2,6,0,0,
2018160016805,03/05/2018 13:17:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,VIANA DO CASTELO,ARCOS DE VALDEVEZ,Távora (Santa Maria e São Vicente),TÁVORA (SANTA MARIA E SÃO VICENTE),"41,81879758","-8,466455879",1,2,0,0,
2018130070994,04/05/2018 20:52:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,PORTO,TROFA,Bougado (São Martinho e Santiago),BOUGADO (SÃO MARTINHO E SANTIAGO),"41,32953555","-8,558795721",1,2,0,0,
2018180025641,04/05/2018 17:01:00,04/05/2018 19:07:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,VISEU,CARREGAL DO SAL,Cabanas de Viriato,Cabanas Viriato,"40,4798092186049","-7,97538655470252",1,2,0,0,
2018050026074,04/05/2018 11:07:00,04/05/2018 11:44:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Encerrada,CASTELO BRANCO,BELMONTE,Belmonte e Colmeal da Torre,Lagea  da Fidalga,"40,351778","-7,335054",1,3,0,0,
2018030036372,05/05/2018 20:59:00,05/05/2018 21:55:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Busca e Resgate Terrestre, de Animais",Encerrada,BRAGA,AMARES,"Ferreiros, Prozelo e Besteiros","Ferreiros, Prozelo e Besteiros","41,626656","-8,365459",1,2,0,0,
2018020011965,05/05/2018 16:43:00,05/05/2018 19:05:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,BEJA,ALVITO,Vila Nova da Baronia,VILA NOVA DA BARONIA,"38,2882360223339","-8,03478417662486",1,2,0,0,
2018030036220,05/05/2018 12:48:00,05/05/2018 13:40:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,BRAGA,GUIMARÃES,"Oliveira, São Paio e São Sebastião","Oliveira, São Paio e São Sebastião","41,444174","-8,29239",1,2,0,0,
2018130071157,05/05/2018 07:37:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,Santa marinha,"41,1328434274479","-8,62471421332111",1,2,0,0,
2018130072158,06/05/2018 18:44:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Despacho de 1º Alerta,PORTO,MARCO DE CANAVESES,Penhalonga e Paços de Gaiolo,PENHALONGA E PAÇOS DE GAIOLO,"41,10240908","-8,137107264",1,2,0,0,
2018140027535,06/05/2018 14:36:00,06/05/2018 16:05:00,Riscos Mistos / Incêndios Rurais / Agrícola,Encerrada,SANTARÉM,TORRES NOVAS,"Brogueira, Parceiros de Igreja e Alcorochel",Casal Ramos,"39,454857","-8,573114",5,14,0,0,
2018030036460,06/05/2018 09:16:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,BRAGA,CABECEIRAS DE BASTO,"Refojos de Basto, Outeiro e Painzela", Rua Antunes Basto,"41,51414569","-8,010408496",1,2,0,0,
2018150042183,07/05/2018 21:15:00,07/05/2018 22:30:00,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Hotelaria e Restauração,Encerrada,SETÚBAL,ALMADA,Costa da Caparica,COSTA DA CAPARICA,"38,643413","-9,233533",2,7,0,0,
2018130072655,07/05/2018 15:47:00,07/05/2018 17:37:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim","GONDOMAR (SÃO COSME), VALBOM E JOVIM","41,12925545","-8,535294978",1,2,0,0,
2018160017782,08/05/2018 19:38:00,08/05/2018 21:50:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,VIANA DO CASTELO,MONÇÃO,Ceivães e Badim,Pedral,"42,056618","-8,357902",1,5,0,0,
2018130073097,08/05/2018 12:20:00,,Riscos Mistos / Incêndios Rurais / Mato,Em Resolução,PORTO,BAIÃO,Loivos do Monte,Loivos do Monte,"41,212035","-7,976657",1,5,0,0,
2018110093559,09/05/2018 19:28:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Despacho de 1º Alerta,LISBOA,SINTRA,"Almargem do Bispo, Pêro Pinheiro e Montelavar",Dona Maria,"38,8188354931402","-9,25917659051191",1,2,0,0,
2018020012247,09/05/2018 10:55:00,09/05/2018 13:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,BEJA,FERREIRA DO ALENTEJO,Ferreira do Alentejo e Canhestros,Ferreira do Alentejo,"38,0412898379067","-8,18915075968734",1,2,0,0,
2018110094327,10/05/2018 20:10:00,10/05/2018 21:30:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,LISBOA,LOURES,"Camarate, Unhos e Apelação",CAMARATE,"38,802817","-9,139208",1,2,0,0,
2018110094086,10/05/2018 15:14:00,10/05/2018 16:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,ODIVELAS,Pontinha e Famões,PONTINHA E FAMÕES,"38,7861866319675","-9,20655454487584",1,2,0,0,
2018130074176,10/05/2018 10:53:00,10/05/2018 13:15:00,Riscos Mistos / Incêndios Rurais / Queima,Falso Alarme,PORTO,AMARANTE,Padronelo,PADRONELO,"41,25678","-8,049611",1,5,0,0,
2018110095130,11/05/2018 20:59:00,11/05/2018 21:40:00,Riscos Mistos / Incêndios Rurais / Queima,Falso Alarme,LISBOA,SINTRA,Colares,Janas,"38,824992","-9,445808",1,5,0,0,
2018130074984,11/05/2018 15:15:00,11/05/2018 16:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PENAFIEL,Lagares e Figueira,LAGARES E FIGUEIRA - Quintandona,"41,12380929","-8,355359294",1,2,0,0,
2018130074755,11/05/2018 08:59:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Chegada ao TO,PORTO,PENAFIEL,Lagares e Figueira,LAGARES E FIGUEIRA - Quintandona,"41,12380929","-8,355359294",4,13,0,0,
2018010039594,12/05/2018 20:19:00,12/05/2018 23:18:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,AVEIRO,ANADIA,Sangalhos,Sangalhos,"40,4875926191709","-8,47407153992802",1,2,0,0,
2018100028536,12/05/2018 15:34:00,12/05/2018 15:47:00,Riscos Mistos / Incêndios em Detritos / Detritos confinados,Encerrada,LEIRIA,CALDAS DA RAINHA,Caldas da Rainha - Santo Onofre e Serra do Bouro,CALDAS DA RAINHA,"39,401713","-9,148929",1,3,0,0,
2018020012502,12/05/2018 09:38:00,12/05/2018 21:20:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,BEJA,OURIQUE,Garvão e Santa Luzia,Garvão,"37,7051800629261","-8,34853313935754",4,8,0,0,
2018110096420,13/05/2018 20:20:00,13/05/2018 21:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,OEIRAS,Carnaxide e Queijas,Queijas,"38,721213","-9,25952989999996",1,2,0,0,
2018180027448,13/05/2018 15:19:00,13/05/2018 16:28:47,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,VISEU,OLIVEIRA DE FRADES,Ribeiradio,Ribeiradio,"40,730821","-8,300034",1,2,0,0,
2018110096052,13/05/2018 09:49:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Em Curso,LISBOA,CASCAIS,Carcavelos e Parede,Carcavelos (centro),"38,6929815112641","-9,34374135099841",0,0,0,0,
2018110097217,14/05/2018 22:18:00,,Riscos Tecnológicos / Acidentes / Despiste,Em Resolução,LISBOA,VILA FRANCA DE XIRA,Vila Franca de Xira,Vila Franca Xira,"38,955728","-8,989293",3,11,0,0,
2018110097973,15/05/2018 21:52:00,15/05/2018 22:58:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,LISBOA,MAFRA,Azueira e Sobral da Abelheira,Codeçal,"38,966992","-9,306518",4,11,0,0,
2018060022061,15/05/2018 16:58:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,COIMBRA,SOURE,Soure,Soure,"40,0553192199756","-8,63940646712738",1,2,0,0,
2018130077087,15/05/2018 13:09:00,,Riscos Mistos / Incêndios Rurais / Mato,Conclusão,PORTO,AMARANTE,Lufrei,LUFREI,"41,278415","-8,057038",1,5,0,0,
2018140030077,16/05/2018 23:07:00,17/05/2018 01:45:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,SANTARÉM,CORUCHE,São José da Lamarosa,Zebrinho,"39,0641692224912","-8,50976090439286",1,1,0,0,
2018110098595,16/05/2018 18:21:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,LISBOA,LISBOA,Marvila,MARVILA,"38,7391041467922","-9,11071028536406",1,2,0,0,
2018010040742,16/05/2018 13:44:00,16/05/2018 15:40:00,Riscos Mistos / Incêndios Rurais / Queima,Encerrada,AVEIRO,OVAR,Esmoriz,Esmoriz,"40,962156","-8,637974",2,7,0,0,
2018040014089,16/05/2018 08:10:00,16/05/2018 10:21:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Reboque e Desempanagem,Encerrada,BRAGANÇA,MOGADOURO,Bemposta,BEMPOSTA,"41,3127807353167","-6,50069416928982",1,1,0,0,
